employee_id,first_name,last_name,job_title,level,email,dob,phone,address,join_date
06308930,Wisnu,Ferdian,Farming Liaison,5,wisnu.ferdian@gdn-commerce.com,1994-04-29,+62897115037304,"Jl. Jend. Sudirman No. 75, Melawi, NU 40340",2016-09-26
06302064,Edwin,Umbara,Investor Education Assistant,11,edwin.umbara@gdn-commerce.com,2001-10-13,+62884593150026,"Jl. Juanda No. 26, Magelang, KT 60914",2019-10-12
06307775,Aji,Listyawan,Human Planner,9,aji.listyawan@gdn-commerce.com,1972-01-26,+62898041949116,"Apt. 967 Jl. Rasuna Said No. 20, Seram Bagian Barat, NB 54939",2017-06-14
06300763,Topan,Maulana,Accounting Representative,12,topan.maulana@gdn-commerce.com,1972-12-07,+62842899007605,"Suite 558 Jl. Gajahmada No. 83, Majene, JT 80173",2021-06-29
06309187,Sandi,Yulianto,Global Manager,5,sandi.yulianto@gdn-commerce.com,1994-12-22,+62887613079610,"Jl. Hayamwuruk No. 15, Jembrana, SA 21719",2020-10-16
06307147,Jaya,Saragih,Future Manufacturing Supervisor,7,jaya.saragih@gdn-commerce.com,1978-11-20,+62871802865954,"Jl. Juanda No. 23, Soppeng, BB 48697",2019-12-10
06303914,Gugun,Oktara,Legal Assistant,6,gugun.oktara@gdn-commerce.com,1990-12-07,+62837804963460,"Jl. Jend. Sudirman No. 63, Mataram, JI 42165",2019-08-21
06308971,Pandu,Ferianto,Legacy Engineer,12,pandu.ferianto@gdn-commerce.com,1972-03-29,+62869201736846,"Suite 452 Jl. Diponegoro No. 29, Halmahera Tengah, SS 32187",2021-05-11
06300908,Lisa,Abdullah,Technology Specialist,11,lisa.abdullah@gdn-commerce.com,1990-11-19,+62846050320584,"Apt. 879 Jl. Gatot Soebroto No. 30, Keerom, SL 69612",2019-03-08
06307240,Bagas,Dwiantoro,Chief Construction Producer,10,bagas.dwiantoro@gdn-commerce.com,1976-03-27,+62860734494180,"Jl. Juanda No. 76, Sambas, JK 33328",2021-04-29
06301637,Yanuar,Indrajaya,Central Real-Estate Developer,7,yanuar.indrajaya@gdn-commerce.com,1991-10-12,+62897242848518,"Apt. 748 Jl. Rasuna Said No. 54, Manggarai Barat, SL 05606",2018-02-11
06308620,Arif,Erik,Marketing Planner,13,arif.erik@gdn-commerce.com,1974-12-31,+62891686281677,"Apt. 699 Jl. Diponegoro No. 86, Balikpapan, SG 37632",2018-05-20
06303351,Niko,Wicaksono,Chief Engineer,10,niko.wicaksono@gdn-commerce.com,1974-10-24,+62887662637100,"Jl. Hayamwuruk No. 17, Jakarta Barat, MA 89066",2021-07-11
06306910,Victor,Yulianto,Corporate Planner,10,victor.yulianto@gdn-commerce.com,1988-11-13,+62837466630963,"Jl. Diponegoro No. 70, Simeulue, KB 31533",2019-04-07
06303052,Lia,Tjahjadi,Advertising Executive,8,lia.tjahjadi@gdn-commerce.com,1973-02-23,+62817372523350,"Apt. 445 Jl. Ahmad Yani No. 57, Sukabumi, PP 23567",2017-05-22
06309593,Wahyu,Januar,IT Supervisor,5,wahyu.januar@gdn-commerce.com,1975-12-28,+62852657345092,"Jl. Hayamwuruk No. 72, Banjarnegara, SS 59005",2016-02-21
06305587,Vivi,Zaini,Community-Services Facilitator,8,vivi.zaini@gdn-commerce.com,1990-11-05,+62874308749769,"Apt. 320 Jl. Gajahmada No. 17, Deli Serdang, SA 64857",2017-05-30
06308858,Galih,Erlangga,International Consulting Producer,11,galih.erlangga@gdn-commerce.com,1986-05-22,+62882588363541,"Jl. Hayamwuruk No. 10, Wajo, MA 27210",2020-01-07
06302296,Danang,Cahyono,Central IT Engineer,10,danang.cahyono@gdn-commerce.com,1985-03-10,+62856771232371,"Jl. Gatot Soebroto No. 63, Labuhan Batu, SR 36195",2017-04-18
06303504,Lely,Hermawan,Legal Executive,8,lely.hermawan@gdn-commerce.com,1972-10-09,+62852736517485,"Apt. 845 Jl. Jend. Sudirman No. 22, Nabire, SM 03089",2020-02-16
06305604,Derry,Daniawan,Customer Analyst,7,derry.daniawan@gdn-commerce.com,1988-06-10,+62892918325711,"Jl. Juanda No. 49, Aceh Tengah, JK 62061",2016-08-24
06302781,Iwan,Kusumawardhana,Manufacturing Supervisor,13,iwan.kusumawardhana@gdn-commerce.com,2003-11-28,+62877807908302,"Jl. Rasuna Said No. 45, Subulussalam, KB 06859",2019-02-02
06309681,Lia,Yudhiswara,Manufacturing Agent,10,lia.yudhiswara@gdn-commerce.com,1976-07-16,+62871902758525,"Apt. 171 Jl. Ahmad Yani No. 54, Rokan Hilir, KB 64764",2016-09-26
06301758,Heru,Budiman,International Planner,9,heru.budiman@gdn-commerce.com,1974-06-25,+62894919302194,"Jl. Kartini No. 80, Mappi, KB 55813",2020-12-29
06300696,Bayu,Januar,Chief Liaison,12,bayu.januar@gdn-commerce.com,1979-05-03,+62845732659364,"Jl. Jend. Sudirman No. 25, Nias Utara, SL 68559",2017-08-08
06307276,Khrisna,Utama,Construction Technician,12,khrisna.utama@gdn-commerce.com,1978-07-16,+62827357660696,"Suite 418 Jl. Hayamwuruk No. 94, Sabang, YO 34284",2021-10-19
06305389,Vanya,Fachri,International Strategist,10,vanya.fachri@gdn-commerce.com,1977-12-09,+62839447639145,"Suite 921 Jl. Hayamwuruk No. 55, Tanggamus, BA 56243",2018-06-02
06308000,David,Indrajaya,Senior Assistant,12,david.indrajaya@gdn-commerce.com,1973-07-03,+62898051918792,"Jl. Rasuna Said No. 64, Tangerang Selatan, SR 76642",2017-09-07
06300560,Choirul,Kurnianto,Direct Education Orchestrator,11,choirul.kurnianto@gdn-commerce.com,1983-03-19,+62856391470725,"Suite 274 Jl. Ahmad Yani No. 94, Katingan, ML 29956",2016-02-26
06306104,Nisa,Wicaksono,Legacy Representative,8,nisa.wicaksono@gdn-commerce.com,1981-10-02,+62836916839013,"Suite 509 Jl. Diponegoro No. 69, Nias Barat, JK 72945",2020-08-08
06304462,Gugun,Lesmana,Customer Advertising Architect,6,gugun.lesmana@gdn-commerce.com,1990-03-10,+62875222105344,"Apt. 522 Jl. Hayamwuruk No. 73, Blora, KS 02197",2018-12-31
06302348,Adi,Yudhiswara,District Community-Services Assistant,12,adi.yudhiswara@gdn-commerce.com,2000-05-18,+62859712132916,"Jl. Ahmad Yani No. 30, Supiori, NU 43068",2017-11-11
06304460,Noval,Sapta,Dynamic Advertising Supervisor,5,noval.sapta@gdn-commerce.com,2001-06-17,+62828574297048,"Apt. 187 Jl. Gajahmada No. 13, Kutai Barat, BB 55149",2020-01-03
06304716,Qomar,Atmadja,Investor Facilitator,8,qomar.atmadja@gdn-commerce.com,1993-08-12,+62835942010810,"Jl. Gajahmada No. 60, Kepulauan Sula, KU 07377",2020-12-16
06303870,Udin,Gunardi,Investor Hospitality Associate,5,udin.gunardi@gdn-commerce.com,1982-04-13,+62886845095066,"Apt. 849 Jl. Gajahmada No. 70, Deiyai, KS 60451",2020-12-30
06300725,Nina,Ikhsan,Internal Legal Coordinator,8,nina.ikhsan@gdn-commerce.com,2002-07-30,+62863864319048,"Suite 954 Jl. MH. Thamrin No. 66, Gunung Mas, PA 21299",2018-09-13
06301603,Udin,Hadiwijaya,Forward Community-Services Orchestrator,7,udin.hadiwijaya@gdn-commerce.com,2002-03-31,+62833157759415,"Suite 496 Jl. MH. Thamrin No. 60, Bogor, KS 81420",2017-12-06
06307936,Jaka,Cahyono,Hospitality Administrator,11,jaka.cahyono@gdn-commerce.com,2002-04-23,+62810425582696,"Jl. Hayamwuruk No. 34, Palembang, SS 15180",2020-05-19
06300796,Ferdian,Pribadi,Real-Estate Designer,7,ferdian.pribadi@gdn-commerce.com,1998-02-12,+62817362887312,"Jl. Ahmad Yani No. 28, Palangka Raya, BB 72393",2019-05-17
06309511,Yossi,Sugiarto,Forward Designer,12,yossi.sugiarto@gdn-commerce.com,1975-09-30,+62814528509684,"Apt. 925 Jl. Ahmad Yani No. 41, Halmahera Tengah, SL 87463",2021-07-04
06302461,Derry,Zulkarnain,Forward Marketing Specialist,7,derry.zulkarnain@gdn-commerce.com,1995-09-26,+62875136430739,"Jl. Juanda No. 22, Kayong Utara, KR 99097",2018-05-05
06308979,Yanuar,Triwijaya,Hospitality Planner,7,yanuar.triwijaya@gdn-commerce.com,1979-11-09,+62866384619084,"Suite 158 Jl. Ahmad Yani No. 35, Wajo, KS 59975",2020-01-30
06308627,Rosa,Gozali,Healthcare Representative,9,rosa.gozali@gdn-commerce.com,2000-03-14,+62826041812088,"Jl. Kartini No. 50, Sinjai, SU 69946",2017-05-17
06307070,Chandra,Kusuma,Corporate Manufacturing Analyst,6,chandra.kusuma@gdn-commerce.com,1992-06-08,+62857074400798,"Jl. Jend. Sudirman No. 80, Tanjung Jabung Timur, KT 56914",2020-05-04
06308530,Vicky,Kurniawan,Technology Developer,9,vicky.kurniawan@gdn-commerce.com,1979-03-12,+62878211641374,"Jl. Rasuna Said No. 16, Jayawijaya, SN 19141",2018-08-29
06309315,Danang,Idris,Future Healthcare Facilitator,4,danang.idris@gdn-commerce.com,1994-02-15,+62899396582672,"Jl. Jend. Sudirman No. 27, Mamberamo Tengah, KT 39612",2018-12-28
06304757,Prily,Pahlevi,Senior Agent,9,prily.pahlevi@gdn-commerce.com,1988-09-05,+62872025553405,"Apt. 279 Jl. Diponegoro No. 51, Luwu, KB 93895",2020-03-18
06300716,Salim,Zulfikara,Investor Farming Director,9,salim.zulfikara@gdn-commerce.com,1977-08-27,+62827158500902,"Suite 850 Jl. Rasuna Said No. 99, Luwu Timur, KI 47308",2020-01-04
06306011,Bagus,Kurnianto,Investor Manufacturing Associate,12,bagus.kurnianto@gdn-commerce.com,2002-07-15,+62829512136781,"Jl. Juanda No. 15, Lamongan, GO 55774",2019-01-22
06309439,Qomar,Waluyo,Forward Mining Orchestrator,7,qomar.waluyo@gdn-commerce.com,1972-03-09,+62817274164256,"Jl. Hayamwuruk No. 37, Pemalang, JK 78235",2021-11-03
06302982,Qomar,Jayadi,Direct Agent,4,qomar.jayadi@gdn-commerce.com,1985-10-17,+62812697008716,"Jl. Kartini No. 35, Pasuruan, AC 50505",2016-02-20
06308317,Dion,Handaru,Legacy Developer,9,dion.handaru@gdn-commerce.com,1979-03-12,+62812612896541,"Suite 453 Jl. Gajahmada No. 48, Gunung Kidul, BA 25578",2021-07-20
06305390,Indah,Pahlevi,Human Administrator,13,indah.pahlevi@gdn-commerce.com,1990-11-22,+62847513752026,"Jl. Kartini No. 54, Buol, JI 79282",2020-08-01
06307624,Deni,Prawira,Global Retail Representative,4,deni.prawira@gdn-commerce.com,1986-06-14,+62816250591457,"Apt. 192 Jl. Hayamwuruk No. 87, Tangerang, YO 67204",2017-10-03
06309594,Heni,Harjono,Forward Mining Liaison,7,heni.harjono@gdn-commerce.com,1983-11-20,+62894340802835,"Suite 414 Jl. Jend. Sudirman No. 24, Tanah Laut, RI 21727",2019-11-13
06300651,Hengky,Satria,Real-Estate Supervisor,11,hengky.satria@gdn-commerce.com,1977-03-29,+62895245658219,"Suite 188 Jl. Juanda No. 14, Lamandau, GO 74265",2020-09-08
06308214,Deni,Nasrudin,Human Engineer,5,deni.nasrudin@gdn-commerce.com,1975-09-09,+62866227776140,"Suite 820 Jl. Juanda No. 16, Tana Toraja, NU 71386",2017-10-17
06309654,Arya,Triwijaya,International Strategist,4,arya.triwijaya@gdn-commerce.com,1977-05-22,+62836431912819,"Jl. Diponegoro No. 13, Halmahera Utara, SS 23617",2018-01-01
06301769,Andi,Prawira,IT Facilitator,4,andi.prawira@gdn-commerce.com,1981-11-26,+62832533534601,"Suite 150 Jl. Kartini No. 33, Morowali, JI 26561",2018-04-29
06304510,Tri,Rusli,National Consulting Manager,13,tri.rusli@gdn-commerce.com,1972-09-28,+62834474323005,"Jl. MH. Thamrin No. 79, Batu, BE 99739",2018-08-20
06302198,Galih,Winarta,Customer Farming Planner,10,galih.winarta@gdn-commerce.com,1970-11-05,+62830683796913,"Suite 125 Jl. Hayamwuruk No. 75, Donggala, YO 41194",2017-12-07
06300575,Erika,Yudhiswara,Education Consultant,5,erika.yudhiswara@gdn-commerce.com,1972-09-03,+62829633901904,"Jl. Hayamwuruk No. 25, Karang Asem, KU 33087",2021-12-19
06300649,Pandu,Mardiansyah,Global Mining Orchestrator,4,pandu.mardiansyah@gdn-commerce.com,1997-08-17,+62823110699465,"Apt. 281 Jl. MH. Thamrin No. 67, Mamuju Utara, AC 82849",2021-12-30
06300188,Lely,Pribadi,National Construction Supervisor,8,lely.pribadi@gdn-commerce.com,1971-09-24,+62833816204833,"Jl. Kartini No. 15, Simalungun, RI 74828",2016-03-15
06303326,Iwan,Madjid,Global Manufacturing Developer,13,iwan.madjid@gdn-commerce.com,1983-09-22,+62855448940318,"Apt. 822 Jl. Diponegoro No. 22, Pati, BA 01576",2016-10-30
06301866,Aulia,Ongky,Administration Orchestrator,8,aulia.ongky@gdn-commerce.com,1995-05-09,+62875533170739,"Suite 313 Jl. Gajahmada No. 25, Gunungsitoli, MA 45056",2021-07-19
06301422,Andi,Ginanjar,Central Manufacturing Administrator,4,andi.ginanjar@gdn-commerce.com,1989-07-31,+62822920655387,"Jl. Gajahmada No. 37, Pelalawan, NB 99122",2017-07-01
06304492,Arif,Adriansyah,Community-Services Administrator,13,arif.adriansyah@gdn-commerce.com,1991-01-01,+62889597386552,"Jl. Gajahmada No. 24, Aceh Tenggara, KU 84577",2018-10-06
06303767,Gugun,Rustam,Construction Designer,8,gugun.rustam@gdn-commerce.com,1974-06-07,+62839868734712,"Suite 833 Jl. Jend. Sudirman No. 90, Kepahiang, SG 85779",2020-01-24
06305252,Prima,Satria,Future Producer,4,prima.satria@gdn-commerce.com,1995-10-12,+62822192649062,"Suite 662 Jl. Jend. Sudirman No. 97, Aceh Singkil, ST 35540",2019-04-06
06303627,Toni,Nababan,Design Representative,11,toni.nababan@gdn-commerce.com,1984-12-03,+62841970306213,"Suite 226 Jl. Jend. Sudirman No. 52, Banyumas, SU 94810",2016-11-18
06307430,Pradipta,Firmansyah,Manufacturing Coordinator,5,pradipta.firmansyah@gdn-commerce.com,1971-07-20,+62858259323922,"Jl. Gatot Soebroto No. 27, Muara Enim, NU 49617",2019-12-08
06305624,Chandra,Cahyadi,Retail Coordinator,9,chandra.cahyadi@gdn-commerce.com,1991-09-29,+62883262330929,"Jl. Kartini No. 79, Tana Toraja, KI 60787",2020-11-15
06302429,Andi,Kurniawan,Manufacturing Strategist,13,andi.kurniawan@gdn-commerce.com,1994-09-24,+62852620504472,"Jl. Rasuna Said No. 51, Tanah Datar, GO 99785",2018-07-06
06303695,Tiara,Indragiri,IT Liaison,11,tiara.indragiri@gdn-commerce.com,1973-02-15,+62835990357649,"Apt. 509 Jl. Hayamwuruk No. 57, Demak, NB 67046",2018-11-12
06301846,Gita,Alamsyah,Global Accounting Administrator,5,gita.alamsyah@gdn-commerce.com,1992-10-04,+62837370047191,"Jl. Ahmad Yani No. 53, Nagekeo, JI 32463",2019-04-23
06307831,Indah,Jayakusuma,Consulting Supervisor,8,indah.jayakusuma@gdn-commerce.com,1984-06-17,+62852332103713,"Jl. Gatot Soebroto No. 14, Samosir, SL 93895",2021-01-21
06307961,Udin,Hermawan,Future Associate,7,udin.hermawan@gdn-commerce.com,1998-12-08,+62862046086031,"Jl. Gajahmada No. 96, Sleman, NB 29872",2017-09-26
06303742,Umar,Linggar,Internal IT Administrator,5,umar.linggar@gdn-commerce.com,2001-02-13,+62897576531703,"Jl. Kartini No. 70, Minahasa Utara, GO 58696",2019-05-27
06301498,Victor,Budiman,Healthcare Executive,13,victor.budiman@gdn-commerce.com,1979-06-18,+62812331828456,"Jl. Jend. Sudirman No. 98, Aceh Selatan, JK 51137",2021-02-01
06308066,Wira,Listiyono,Global Community-Services Technician,7,wira.listiyono@gdn-commerce.com,1982-06-24,+62842923105766,"Apt. 414 Jl. MH. Thamrin No. 29, Rembang, ML 20468",2020-12-18
06300312,Anton,Abdullah,Global Assistant,7,anton.abdullah@gdn-commerce.com,1982-08-09,+62818131811108,"Jl. Gatot Soebroto No. 75, Bulungan, BB 63089",2021-04-25
06305426,Bagas,Maheswara,Construction Specialist,5,bagas.maheswara@gdn-commerce.com,1973-06-28,+62830064366559,"Jl. Diponegoro No. 41, Bone, KB 62093",2019-06-02
06307529,Derry,Budiman,National Government Engineer,7,derry.budiman@gdn-commerce.com,1978-02-09,+62861998270993,"Apt. 412 Jl. Juanda No. 97, Prabumulih, KI 02222",2021-04-13
06304043,Lidya,Hadiwijaya,Customer Real-Estate Executive,12,lidya.hadiwijaya@gdn-commerce.com,1993-04-07,+62852491535104,"Apt. 147 Jl. Gajahmada No. 79, Sumba Barat, JB 96167",2021-06-24
06301552,Khrisna,Darmadi,Investor Advertising Liaison,12,khrisna.darmadi@gdn-commerce.com,1993-06-11,+62874012914346,"Jl. Gatot Soebroto No. 66, Gunung Kidul, SA 10083",2016-12-21
06306414,Yahya,Nababan,Dynamic Administrator,5,yahya.nababan@gdn-commerce.com,2000-10-29,+62896774326964,"Jl. Gatot Soebroto No. 91, Enrekang, PP 87838",2020-11-12
06307901,Vicky,Erik,Lead Director,5,vicky.erik@gdn-commerce.com,1992-04-08,+62895627137881,"Jl. Jend. Sudirman No. 59, Pinrang, SN 67534",2021-10-03
06306601,Endang,Abdullah,International Education Director,5,endang.abdullah@gdn-commerce.com,1975-10-16,+62898261940125,"Suite 701 Jl. Gajahmada No. 45, Kutai Barat, KI 99369",2019-05-20
06309229,Yossi,Thamrin,Government Facilitator,9,yossi.thamrin@gdn-commerce.com,1999-06-29,+62851094623605,"Suite 394 Jl. Juanda No. 42, Seluma, NU 37635",2021-02-20
06307133,Edwin,Gondokusumo,Global IT Developer,10,edwin.gondokusumo@gdn-commerce.com,2003-08-19,+62816675960244,"Jl. Juanda No. 21, Rembang, JW 51482",2020-10-18
06303724,Lia,Novianto,Community-Services Associate,6,lia.novianto@gdn-commerce.com,1992-06-18,+62839093864142,"Jl. Diponegoro No. 73, Tanjung Balai, JB 00825",2021-11-17
06302627,Nisa,Yudhistira,Real-Estate Developer,11,nisa.yudhistira@gdn-commerce.com,1992-10-23,+62839784994757,"Jl. Kartini No. 74, Mukomuko, PB 78343",2020-12-03
06303124,Arif,Listyawan,Retail Designer,12,arif.listyawan@gdn-commerce.com,1996-02-07,+62830998228361,"Suite 711 Jl. Gajahmada No. 13, Mamasa, SS 83050",2018-01-22
06305733,Choirul,Utama,Legal Director,6,choirul.utama@gdn-commerce.com,1978-11-12,+62832753651365,"Apt. 714 Jl. Jend. Sudirman No. 85, Buton, ML 76683",2019-09-03
06300691,Sandi,Suryatama,Healthcare Orchestrator,7,sandi.suryatama@gdn-commerce.com,1990-04-29,+62878525673760,"Jl. MH. Thamrin No. 79, Bolaang Mongondow Timur, ML 13911",2018-03-01
06300883,Indra,Basri,Sales Director,12,indra.basri@gdn-commerce.com,1981-08-05,+62853160371929,"Suite 225 Jl. Jend. Sudirman No. 74, Belitung Timur, PB 53158",2019-07-13
06306883,Budi,Kurniawan,Principal Facilitator,7,budi.kurniawan@gdn-commerce.com,1992-11-04,+62840926570086,"Suite 611 Jl. Kartini No. 57, Polewali Mandar, BB 02103",2016-02-17
06303378,Erika,Rudianto,Education Executive,13,erika.rudianto@gdn-commerce.com,1978-10-18,+62897504787644,"Suite 576 Jl. Rasuna Said No. 92, Minahasa Selatan, JT 08193",2019-01-01
06303929,Desi,Ardianto,Human Director,13,desi.ardianto@gdn-commerce.com,1980-01-09,+62891240879399,"Apt. 285 Jl. Diponegoro No. 14, Kampar, SM 84780",2019-08-02
06306979,Putri,Abdullah,Hospitality Coordinator,9,putri.abdullah@gdn-commerce.com,1974-11-13,+62814997385630,"Jl. Hayamwuruk No. 96, Balangan, PP 83478",2018-04-18
06307561,Dea,Riyadi,Investor IT Supervisor,9,dea.riyadi@gdn-commerce.com,1980-05-19,+62812602247070,"Suite 235 Jl. Kartini No. 90, Hulu Sungai Utara, KB 40853",2020-09-12
06309391,Yahya,Dwiantoro,Customer Healthcare Manager,5,yahya.dwiantoro@gdn-commerce.com,2000-09-03,+62883612437972,"Suite 649 Jl. Diponegoro No. 37, Tana Toraja, JT 18557",2020-08-06
06305986,Victor,Unggul,Design Associate,10,victor.unggul@gdn-commerce.com,2000-09-25,+62897411098604,"Jl. Diponegoro No. 72, Kepulauan Sangihe, KA 75928",2019-05-29
06304152,Lisa,Sapta,Sales Manager,10,lisa.sapta@gdn-commerce.com,1991-05-28,+62899133601037,"Suite 504 Jl. Gatot Soebroto No. 49, Maluku Tenggara, KS 21864",2018-02-14
06308982,Roni,Ismail,Internal Administration Architect,4,roni.ismail@gdn-commerce.com,1998-02-05,+62887572732987,"Jl. Jend. Sudirman No. 68, Lahat, KS 45672",2017-12-26
06304648,Wisnu,Hadiwijaya,Accounting Executive,8,wisnu.hadiwijaya@gdn-commerce.com,1974-06-03,+62812970981989,"Suite 483 Jl. Gajahmada No. 77, Jombang, MU 22307",2021-10-17
06302528,Nisa,Indragiri,Product Legal Engineer,8,nisa.indragiri@gdn-commerce.com,1994-02-06,+62834407710504,"Jl. Diponegoro No. 41, Tanggamus, JK 86206",2021-07-12
06308382,Popi,Rusmana,Investor Technician,4,popi.rusmana@gdn-commerce.com,1970-07-27,+62811576154036,"Apt. 263 Jl. Jend. Sudirman No. 20, Bungo, KT 71163",2020-05-29
06304908,Yudhistira,Nainggolan,Sales Associate,13,yudhistira.nainggolan@gdn-commerce.com,2003-11-30,+62841835602852,"Jl. Gatot Soebroto No. 86, Pasaman Barat, JK 62237",2016-08-20
06307787,Prily,Sugianto,Design Technician,9,prily.sugianto@gdn-commerce.com,1986-03-13,+62817995457311,"Jl. Jend. Sudirman No. 83, Situbondo, YO 64783",2018-03-23
06306193,Mahesa,Linggar,Administration Designer,4,mahesa.linggar@gdn-commerce.com,1993-03-04,+62881697853008,"Apt. 548 Jl. Juanda No. 84, Donggala, MA 16275",2019-05-19
06305636,Chandra,Marzuki,Marketing Technician,4,chandra.marzuki@gdn-commerce.com,1970-01-20,+62868056132624,"Suite 972 Jl. Juanda No. 28, Sumba Tengah, BB 53990",2019-08-26
06300410,Andi,Komarudin,Dynamic Healthcare Officer,5,andi.komarudin@gdn-commerce.com,1988-10-25,+62842410472375,"Suite 365 Jl. Kartini No. 23, Lanny Jaya, SR 89954",2016-02-21
06300289,Endang,Zulfikri,Direct Marketing Agent,10,endang.zulfikri@gdn-commerce.com,1991-11-04,+62895640454580,"Jl. Rasuna Said No. 24, Kendal, GO 63429",2019-03-22
06305842,Anita,Pahlevi,Lead Mining Manager,7,anita.pahlevi@gdn-commerce.com,1987-12-03,+62827759877249,"Suite 124 Jl. Gajahmada No. 76, Lumajang, KA 54971",2019-07-13
06300304,Vira,Saputra,Farming Officer,8,vira.saputra@gdn-commerce.com,2002-12-07,+62887941820381,"Suite 841 Jl. Gajahmada No. 12, Banyumas, KT 49978",2018-05-21
06303073,Okta,Linggar,Community-Services Coordinator,9,okta.linggar@gdn-commerce.com,1983-04-11,+62866133493293,"Jl. Rasuna Said No. 12, Cianjur, KR 53906",2021-10-24
06301287,Ahmad,Jayadi,Legal Executive,13,ahmad.jayadi@gdn-commerce.com,1972-01-16,+62847121455854,"Apt. 136 Jl. Hayamwuruk No. 48, Musi Rawas, SN 03525",2016-11-30
06307770,Jaka,Indragiri,Forward Hospitality Agent,11,jaka.indragiri@gdn-commerce.com,1994-02-13,+62884800323582,"Apt. 820 Jl. MH. Thamrin No. 93, Cirebon, KR 12574",2021-08-15
06304600,Pradipta,Bimantara,Global Consultant,12,pradipta.bimantara@gdn-commerce.com,1981-04-29,+62836759320462,"Jl. Gajahmada No. 65, Lamongan, SN 98540",2018-04-04
06301656,Bagus,Fachriawan,Marketing Orchestrator,11,bagus.fachriawan@gdn-commerce.com,1991-03-21,+62863030066809,"Apt. 460 Jl. Gatot Soebroto No. 37, Pekalongan, KI 28319",2021-03-11
06306436,Dion,Jayakusuma,Chief Developer,10,dion.jayakusuma@gdn-commerce.com,1974-09-03,+62868949676579,"Apt. 540 Jl. MH. Thamrin No. 13, Bangka Barat, NB 40536",2021-03-15
06308267,Victor,Ferdian,Legacy Accounting Architect,5,victor.ferdian@gdn-commerce.com,1994-11-22,+62845072827326,"Apt. 834 Jl. Gajahmada No. 23, Flores Timur, ST 10803",2020-08-21
06304579,Lisa,Oktavian,Corporate Advertising Planner,7,lisa.oktavian@gdn-commerce.com,1980-08-18,+62879115114589,"Jl. Jend. Sudirman No. 69, Situbondo, SU 72972",2016-06-07
